country,country_id,year,Inflation,GDP,interestRate,unemployment,outcome
Bulgaria,21,2000,10.31626213,7.380852358,3.690165321,16.21999931,1
Bulgaria,21,2001,7.360939272,6.117736873,4.705179305,19.92000008,1
Bulgaria,21,2002,5.810143657,3.848379586,5.160852872,18.11000061,1
Bulgaria,21,2003,2.348641696,2.189415781,6.217817019,13.72999954,1
Bulgaria,21,2004,6.147130742,5.58155865,3.115853177,12.03999996,1
Bulgaria,21,2005,5.038838071,6.594250624,1.93887822,10.07999992,1
Bulgaria,21,2006,7.261594628,6.756476777,2.000860545,8.949999809,1
Bulgaria,21,2007,8.40253419,11.04777728,-0.945548523,6.880000114,1
Bulgaria,21,2008,12.3487196,8.100504232,2.554031351,5.610000134,1
Bulgaria,21,2009,2.753202239,3.938027582,7.116714248,6.820000172,1
Bulgaria,21,2010,2.438990605,0.764233397,10.30140648,10.27999973,1
Bulgaria,21,2011,4.219903466,6.112979908,4.256292142,11.26000023,1
Bulgaria,21,2012,2.954568298,1.112136794,8.50745698,12.27000046,1
Bulgaria,21,2013,0.890093541,0.071962013,8.96499493,12.93999958,0
Bulgaria,21,2014,-1.418183803,1.340740195,6.830324565,11.42000008,0
Bulgaria,21,2015,-0.104633261,2.946785657,4.373211831,9.140000343,0
Bulgaria,21,2016,-0.798649886,3.32208191,2.972195972,7.570000172,0
Bulgaria,21,2017,2.061596194,4.810288428,0.600389442,6.159999847,1
Bulgaria,21,2018,2.814544738,4.232654424,0.700903743,5.210000038,1
Bulgaria,21,2019,3.103729448,5.236819061,-0.653393683,4.230000019,1
Bulgaria,21,2020,1.672440969,4.202619231,0.128609149,5.119999886,0
Burkina Faso,22,2005,6.415040184,3.739385397,4.944070101,4.0,1
Burkina Faso,22,2007,-0.230627306,2.492349183,2.204376718,3.299999952,0
Burkina Faso,22,2014,-0.258089518,-0.620386926,5.995918151,6.480000019,0
Burkina Faso,22,2018,1.955943027,1.07396689,5.628913773,4.690000057,0
Burundi,23,1990,7.002169567,5.985561541,5.997142472,0.479999989,1
Burundi,23,1999,3.385424273,14.95414026,0.245048218,14.0,1
Burundi,23,2008,24.40695104,24.21579774,-6.194835556,1.629999995,1
Burundi,23,2014,4.405352342,5.30485357,9.841407506,1.570000052,1
Cabo Verde,24,2010,2.078664709,0.505086042,10.48187026,10.67000008,1
Cabo Verde,24,2015,0.131187999,1.736266164,8.521598765,31.30999947,0
Cabo Verde,24,2017,0.784415251,0.685148447,8.743071132,12.23999977,0
Cabo Verde,24,2018,1.256151859,1.52382748,7.337290541,12.17000008,0
Cabo Verde,24,2019,1.107509306,0.562980597,8.529832858,11.28999996,0
Canada,25,1998,0.995942457,0.888413679,5.665420616,8.279999733,0
Canada,25,1999,1.734842951,3.071335142,3.265859372,7.579999924,0
Canada,25,2000,2.719439957,4.593831662,2.559425951,6.829999924,1
Canada,25,2001,2.52512014,2.044025945,3.692988413,7.21999979,1
Canada,25,2002,2.258394409,0.843483727,3.336705042,7.659999847,1
Canada,25,2003,2.758563214,1.255872329,3.389065338,7.570000172,1
Canada,25,2004,1.857258719,2.444373551,1.51850843,7.190000057,0
Canada,25,2005,2.213552034,1.363187307,3.012414507,6.760000229,1
Canada,25,2006,2.002025395,1.065703303,4.696743348,6.320000172,1
Canada,25,2007,2.138383993,-1.357274676,7.564107052,6.039999962,1
Canada,25,2008,2.370270674,3.983738602,0.716869844,6.139999866,1
Canada,25,2009,0.299466803,-2.311525374,4.818745226,8.340000153,0
Canada,25,2010,1.776871541,2.849946456,-0.238969292,8.06000042,0
Canada,25,2011,2.912135089,3.23475903,-0.227403088,7.510000229,1
Canada,25,2012,1.515678231,1.211917544,1.76667185,7.289999962,0
Canada,25,2013,0.938291898,1.737448,1.240990437,7.070000172,0
Canada,25,2014,1.906635907,1.944598697,1.035269466,6.909999847,0
Canada,25,2015,1.125241361,-0.876717545,3.684015959,6.909999847,0
Canada,25,2016,1.428759547,0.75403003,1.931406584,7.0,0
Canada,25,2017,1.596884129,2.56499684,0.131626934,6.340000153,0
Chile,26,1986,19.47683792,21.45489666,4.037911919,8.710000038,1
Chile,26,1988,14.68435125,21.71788119,-0.414447087,6.230000019,1
Chile,26,1989,17.02793673,13.75603177,19.56212916,5.289999962,1
Chile,26,1990,26.03648114,22.4709371,21.5546992,5.630000114,1
Chile,26,1991,21.78441243,21.3909823,5.91842611,5.230000019,1
Chile,26,1992,15.42580647,13.46437703,9.259425194,4.349999905,1
Chile,26,1993,12.72776695,12.16441967,10.860314,4.489999771,1
Chile,26,1994,11.44311964,14.46398495,5.133201704,5.869999886,1
Chile,26,1995,8.232630341,11.68071811,5.801214298,4.699999809,1
Chile,26,1996,7.359117818,3.371361756,13.54001218,7.409999847,1
Chile,26,1997,6.133864644,3.061631778,12.23407141,7.139999866,1
Chile,26,1998,5.110249545,1.042537529,18.92961527,7.309999943,1
Chile,26,1999,3.336879175,2.279442498,10.1131851,11.15999985,1
Chile,26,2000,3.843272957,4.271839188,10.13845361,10.48999977,1
Chile,26,2001,3.56910053,3.860901228,7.731599219,10.39000034,1
Chile,26,2002,2.489398167,3.392072989,4.22276078,10.17000008,1
Chile,26,2003,2.810178757,4.578857544,1.529870591,9.770000458,1
Chile,26,2004,1.054738714,7.849482044,-2.524331471,10.15999985,0
Chile,26,2005,3.052576214,7.642888649,-0.896491772,9.340000153,1
Chile,26,2006,3.392017337,12.16220724,-3.711343834,9.020000458,1
Chile,26,2007,4.407799384,5.338018812,3.164327288,8.430000305,1
Chile,26,2008,8.71626873,-0.053439049,13.32232974,9.289999962,1
Chile,26,2009,0.353045178,4.654764991,2.480412409,11.31000042,0
Chile,26,2010,1.41071108,8.962293747,-3.861397184,8.420000076,0
Chile,26,2011,3.341216943,3.112906925,5.73860807,7.340000153,1
Chile,26,2012,3.007448402,1.130160918,8.827338397,6.659999847,1
Chile,26,2013,1.78955554,1.976645267,7.14401959,6.210000038,0
Chile,26,2014,4.718675279,5.906349057,2.069478564,6.659999847,1
Chile,26,2015,4.348773532,4.953538064,0.534893125,6.510000229,1
Chile,26,2016,3.786193559,4.469919283,1.070621383,6.739999771,1
Chile,26,2017,2.182718469,4.782300305,-0.218973267,6.960000038,1
Chile,26,2018,2.434889814,2.360583375,1.775523171,7.230000019,1
China,27,1987,7.233835531,5.082516468,2.700243226,2.0,1
China,27,1988,18.81181794,12.1076615,-2.772033113,2.0,1
China,27,1989,18.24563836,8.602465134,2.52069312,2.599999905,1
China,27,1990,3.052290121,5.711224169,3.451644667,2.5,1
China,27,1991,3.556685652,6.71453696,1.804311854,2.299999952,1
China,27,1992,6.35398134,8.190323021,0.41563512,2.299999952,1
China,27,1993,14.61007864,15.18586451,-3.65137209,2.599999905,1
China,27,1994,24.25698972,20.61698881,-7.989744154,2.799999952,1
China,27,1995,16.79122517,13.6656964,-1.412648187,2.900000095,1
China,27,1996,8.313160289,6.506730636,3.354970473,3.0,1
China,27,1997,2.786465055,1.616568742,6.911698894,3.099999905,1
China,27,1998,-0.773186012,-0.900251629,7.356478446,3.099999905,0
China,27,1999,-1.401472683,-1.263058939,7.204050341,3.099999905,0
China,27,2000,0.347811227,2.062792614,3.710664082,3.099999905,0
China,27,2001,0.719125609,2.047049457,3.72666389,3.599999905,0
China,27,2002,-0.731970902,0.602099078,4.679724345,4.0,0
China,27,2003,1.127603487,2.603177719,2.638146636,4.300000191,0
China,27,2004,3.824637431,6.95199268,-1.282811705,4.199999809,1
China,27,2005,1.776414077,3.903744269,1.613277503,4.199999809,0
China,27,2006,1.649430995,3.926549397,2.110577726,4.099999905,0
China,27,2007,4.816767674,7.749686493,-0.259570586,4.0,1
China,27,2008,5.92525137,7.795346037,-2.305615343,4.199999809,1
China,27,2009,-0.728165251,-0.209533361,5.531122909,4.300000191,0
China,27,2010,3.175324753,6.881380253,-1.002401214,4.099999905,1
China,27,2011,5.553898923,8.075684467,-1.402428747,4.099999905,1
China,27,2012,2.619524326,2.331217576,3.585203529,4.099999905,1
China,27,2013,2.621050017,2.163370027,3.755387055,4.050000191,1
China,27,2014,1.921641628,1.031063688,4.522308432,4.099999905,0
China,27,2017,1.593136001,4.232681975,0.112553973,3.900000095,0
China,27,2018,2.0747904,3.499747636,0.821501872,3.799999952,1
China,27,2019,2.899234164,1.287452077,3.023620261,5.150000095,1
Colombia,28,1986,18.85459279,29.16892637,8.555625926,12.93999958,1
Colombia,28,1987,23.31038798,23.37693652,13.8660468,10.82999992,1
Colombia,28,1991,30.34844055,27.00577404,15.28657276,10.11999989,1
Colombia,28,1992,27.0305636,22.66438495,11.45805937,9.43999958,1
Colombia,28,1993,22.44132146,24.84157828,8.358405003,7.800000191,1
Colombia,28,1994,22.84718466,22.09637826,14.54666917,8.25,1
Colombia,28,1995,20.8971286,18.85095726,19.54132454,8.720000267,1
Colombia,28,1996,20.79708679,16.86837879,20.95820732,11.81000042,1
Colombia,28,1997,18.46256908,16.83985293,14.43888089,12.14000034,1
Colombia,28,1998,18.68125654,14.77304541,23.37814846,15.0,1
Colombia,28,1999,10.87339782,12.62294083,14.9195709,20.05999947,1
Colombia,28,2000,9.222570802,33.67537051,-11.13795592,20.52000046,1
Colombia,28,2001,7.969702931,6.518448292,13.33248084,15.03999996,1
Colombia,28,2002,6.351925074,5.968190573,9.775204901,15.63000011,1
Colombia,28,2003,7.130741686,6.829014842,7.823797978,14.18999958,1
Colombia,28,2004,5.901261815,7.283033407,7.270509662,13.72000027,1
Colombia,28,2005,5.051420287,4.753196107,9.36261383,11.86999989,1
Colombia,28,2007,5.545141282,5.202033812,9.67644438,10.25,1
Colombia,28,2008,6.998550403,7.677382915,8.821016978,10.52000046,1
Colombia,28,2009,4.201044769,4.064225467,8.594547354,11.31999969,1
Colombia,28,2010,2.271183264,3.804860291,5.372224027,10.97999954,1
Colombia,28,2011,3.417589591,6.386803373,4.542964842,10.10999966,1
Colombia,28,2012,3.167325603,3.616655063,8.655350954,9.739999771,1
Colombia,28,2013,2.018098479,1.907676432,8.90797441,9.050000191,1
Colombia,28,2014,2.897818744,2.235632376,8.442949352,8.569999695,1
Colombia,28,2015,4.990234275,2.449328421,8.785473732,8.300000191,1
Colombia,28,2016,7.514293228,5.148334305,9.032095057,8.68999958,1
Colombia,28,2017,4.312141032,5.1337359,8.134491128,8.869999886,1
Colombia,28,2018,3.240234138,4.630579673,7.15306949,9.109999657,1
Colombia,28,2019,3.525492736,4.010719494,7.459179137,9.960000038,1
Colombia,28,2020,2.524620535,1.406904409,8.326474308,15.03999996,1
Comoros,29,2004,4.474992891,3.388361732,7.362180946,4.570000172,1
"Congo, Dem. Rep.",30,2012,9.721828063,5.939992212,21.24473863,4.489999771,1
Costa Rica,31,1990,19.03975266,18.5479003,11.81696709,4.510000229,1
Costa Rica,31,1991,28.70929137,64.77468662,-15.71773785,5.369999886,1
Costa Rica,31,1992,21.79116879,19.72885314,7.293129408,3.930000067,1
Costa Rica,31,1993,9.778600783,10.43557217,17.73455851,3.950000048,1
Costa Rica,31,1994,13.53446873,15.67047734,15.00413623,4.050000191,1
Costa Rica,31,1995,23.18649811,21.23624379,12.75093629,5.179999828,1
Costa Rica,31,1996,17.51145248,15.07506683,9.731995076,6.159999847,1
Costa Rica,31,1997,13.24804408,14.67989293,6.798727781,5.679999828,1
Costa Rica,31,1998,11.65929977,11.93819493,9.411567168,5.329999924,1
Costa Rica,31,1999,10.04528173,11.02947135,13.24650876,5.900000095,1
Costa Rica,31,2000,10.96154966,9.389713552,14.16902249,5.079999924,1
Costa Rica,31,2001,11.25561571,9.720937906,12.86156663,5.920000076,1
Costa Rica,31,2002,9.167520485,9.786886282,15.14732856,6.329999924,1
Costa Rica,31,2003,9.447580916,10.64823699,13.49781682,6.559999943,1
Costa Rica,31,2004,12.31481502,13.35034943,8.888553211,6.389999866,1
Costa Rica,31,2005,13.79829491,13.01332544,10.30188948,6.570000172,1
Costa Rica,31,2006,11.47059681,12.98431049,8.146284033,5.739999771,1
Costa Rica,31,2007,9.357244564,10.51678595,2.064435159,4.489999771,1
Costa Rica,31,2008,13.42446355,11.42378578,3.952220959,4.78000021,1
Costa Rica,31,2009,7.842701677,9.701330918,9.135716342,7.710000038,1
Costa Rica,31,2010,5.662757084,6.628844862,9.811593181,7.170000076,1
Costa Rica,31,2011,4.87799831,4.593225141,11.0452739,10.14000034,1
Costa Rica,31,2012,4.495453144,4.733633014,12.86966431,9.779999733,1
Costa Rica,31,2013,5.231336142,4.590211679,10.1329957,8.770000458,1
Costa Rica,31,2014,4.519200985,6.20692042,8.187917605,9.06000042,1
Costa Rica,31,2015,0.801982005,3.955215397,9.887063287,9.0,0
Costa Rica,31,2016,-0.017478851,1.958764802,9.493883461,8.600000381,0
Costa Rica,31,2017,1.62590693,2.858883728,8.269830328,8.140000343,0
Costa Rica,31,2018,2.221114615,2.192478428,8.739207219,9.630000114,1
Costa Rica,31,2019,2.096046353,2.178618415,6.427500485,11.48999977,1
Costa Rica,31,2020,0.724911478,0.20443154,6.420525257,17.40999985,0
Cote d'Ivoire,32,2012,1.304511199,-0.404098359,5.465350417,7.21999979,0
Cote d'Ivoire,32,2013,2.581170373,2.876730428,2.343357494,4.25,1
Cote d'Ivoire,32,2016,0.723178458,-2.090361448,7.543038211,2.599999905,0
Cote d'Ivoire,32,2017,0.685881065,-1.837601637,7.108222449,3.269999981,0
Croatia,33,1996,4.3,3.891156372,17.92630314,9.680000305,1
Croatia,33,1997,4.170661553,6.888609739,8.02600977,9.710000038,1
Croatia,33,1998,6.396686608,8.199644001,6.980481376,11.39000034,1
Croatia,33,1999,4.019138756,3.502372409,11.05462029,13.56000042,1
Croatia,33,2000,4.611315547,4.340150032,7.411512538,16.05999947,1
Croatia,33,2001,3.776702467,4.226985279,5.106337263,15.81999969,1
Croatia,33,2002,1.671784374,3.837097236,8.670218067,15.05000019,0
Croatia,33,2003,1.767337808,4.303738148,6.97283592,13.92000008,0
Croatia,33,2004,2.055396791,3.63555355,7.825190782,13.65999985,1
Croatia,33,2005,3.317178244,3.121715671,7.825122907,12.60000038,1
Croatia,33,2006,3.189825915,3.886289566,5.820829479,11.13000011,1
Croatia,33,2007,2.899282756,4.263766563,4.859853943,9.909999847,1
Croatia,33,2008,6.076968388,5.504885369,4.326132654,8.529999733,1
Croatia,33,2009,2.378528459,2.965357516,8.341455183,9.199999809,1
Croatia,33,2010,1.030555053,0.929440948,9.360227927,11.61999989,0
Croatia,33,2011,2.272727273,1.696719118,7.854184105,13.68000031,1
Croatia,33,2012,3.412073491,1.425412457,7.942211603,15.93000031,1
Croatia,33,2013,2.216582064,0.773358483,8.408282021,17.25,1
Croatia,33,2014,-0.21519616,0.149114122,8.418332955,17.29000092,0
Czech Republic,34,1993,20.81302954,21.00880289,-5.733442027,4.320000172,1
Czech Republic,34,1994,10.03942984,12.34196664,0.691074504,4.300000191,1
Czech Republic,34,1995,8.990523615,8.821120813,3.655582504,4.019999981,1
Czech Republic,34,1996,8.758774729,9.905093928,2.401228774,3.890000105,1
Czech Republic,34,1997,8.596156667,8.311507149,4.517211187,4.269999981,1
Czech Republic,34,1998,10.69836553,9.807963686,2.731316454,5.900000095,1
Czech Republic,34,1999,2.135448444,3.041796274,5.475807484,8.489999771,1
Czech Republic,34,2000,3.775388292,1.842133728,5.223885319,8.760000229,1
Czech Republic,34,2001,4.66267557,4.889284958,2.199587603,7.989999771,1
Czech Republic,34,2002,1.90298097,2.724349395,3.893738237,7.019999981,0
Czech Republic,34,2003,0.118739206,1.292722631,4.597017352,7.539999962,0
Czech Republic,34,2004,2.760107817,4.049045319,1.90146356,8.210000038,1
Czech Republic,34,2005,1.857097891,0.09494427,5.676333044,7.929999828,0
Czech Republic,34,2006,2.533992583,0.654105321,4.907460739,7.150000095,1
Czech Republic,34,2007,2.853124372,3.540381807,2.171131434,5.320000172,1
Czech Republic,34,2008,6.358663802,2.009581237,4.158557505,4.389999866,1
Czech Republic,34,2009,1.019377353,2.587820681,3.316317307,6.659999847,0
Czech Republic,34,2010,1.472727273,-1.425313992,7.4188898,7.28000021,0
Czech Republic,34,2011,1.917219136,-0.020571958,5.739586037,6.710000038,0
Czech Republic,34,2012,3.287623066,1.450921071,3.899227454,6.980000019,1
Czech Republic,34,2013,1.438297872,1.364704738,3.556650498,6.949999809,0
Czech Republic,34,2014,0.34398859,2.578536316,2.014426432,6.110000134,0
Czech Republic,34,2015,0.309364548,0.99227616,3.257929511,5.050000191,0
Czech Republic,34,2016,0.683504209,1.141450601,2.734581774,3.950000048,0
Czech Republic,34,2017,2.450533985,1.306944317,2.253349306,2.890000105,1
Czech Republic,34,2018,2.149494949,2.568094546,0.949146355,2.24000001,1
Czech Republic,34,2019,2.847875959,3.889772042,-0.196111565,2.00999999,1
Czech Republic,34,2020,3.161295285,4.395392657,-1.006831419,2.549999952,1
Dominica,35,1989,6.218521498,8.40741174,2.628577491,11.32999992,1
Dominica,35,1991,5.557061534,7.650728195,3.312168295,9.529999733,1
Dominica,35,1997,2.436297155,1.444868204,9.589633935,23.18000031,1
Dominica,35,1999,1.179477874,2.536389911,8.640135632,15.67000008,0
Dominica,35,2001,1.303894035,2.084345371,8.870512021,10.96000004,0
Dominican Republic,36,2000,7.724135662,7.207762797,18.27424,6.429999828,1
Dominican Republic,36,2001,8.883068488,6.040738836,17.18452238,7.260000229,1
Dominican Republic,36,2002,5.223367698,6.920668849,17.89582066,6.78000021,1
Dominican Republic,36,2003,27.44971274,33.46154066,-1.550914208,6.940000057,1
Dominican Republic,36,2004,51.46085983,45.16631005,-8.635252014,6.300000191,1
Dominican Republic,36,2005,4.190202605,5.781251843,17.32624119,6.590000153,1
Dominican Republic,36,2006,7.572805239,6.641244773,12.03451371,5.650000095,1
Dominican Republic,36,2007,6.143566552,7.636627437,7.609744711,5.159999847,1
Dominican Republic,36,2008,10.6446211,10.39168751,8.654014357,4.760000229,1
Dominican Republic,36,2009,1.442151318,3.498146566,14.14294579,5.46999979,0
Dominican Republic,36,2010,6.329932201,5.443413315,6.347720679,5.210000038,1
Dominican Republic,36,2011,5.796768092,8.060755175,6.930587162,6.090000153,1
Dominican Republic,36,2012,3.694497079,5.098181545,9.880588134,6.71999979,1
Dominican Republic,36,2013,4.830950967,4.692819142,8.499705584,7.349999905,1
Dominican Republic,36,2014,2.998642261,4.321288938,9.184329642,6.71999979,1
Dominican Republic,36,2015,0.836746347,2.471885977,12.10554541,7.610000134,0
Dominican Republic,36,2016,1.614166072,1.993678465,12.8346074,7.28000021,0
Dominican Republic,36,2017,3.279556947,4.181375034,9.338161416,5.829999924,1
Dominican Republic,36,2018,3.56443426,4.121489687,8.079225853,5.860000134,1
Dominican Republic,36,2019,1.81060377,2.525618656,9.715764841,6.179999828,0
Dominican Republic,36,2020,3.781031799,4.72350402,5.973957523,6.130000114,1
"Egypt, Arab Rep.",37,1977,12.73216279,12.33791714,-3.119680241,3.130000114,1
"Egypt, Arab Rep.",37,1978,11.07810038,9.547621691,0.565092118,3.640000105,1
"Egypt, Arab Rep.",37,1979,9.904360512,23.49986564,-9.311642226,4.550000191,1
"Egypt, Arab Rep.",37,1980,20.81922493,12.43086652,0.802685989,5.179999828,1
"Egypt, Arab Rep.",37,1981,10.31728422,-2.198235385,17.58479047,4.96999979,1
"Egypt, Arab Rep.",37,1982,14.82300885,24.73085897,-7.801484773,5.210000038,1
"Egypt, Arab Rep.",37,1983,16.07987388,12.71186441,2.030075188,6.46999979,1
"Egypt, Arab Rep.",37,1984,17.03636638,8.247452608,6.238065866,5.889999866,1
"Egypt, Arab Rep.",37,1989,21.26186709,19.13740485,-0.674911054,7.059999943,1
"Egypt, Arab Rep.",37,1990,16.75637471,17.74305137,1.067535293,8.430000305,1
"Egypt, Arab Rep.",37,1991,19.74854482,16.12527118,3.204638795,9.380000114,1
"Egypt, Arab Rep.",37,1992,13.63742417,18.35078068,1.670924895,8.920000076,1
"Egypt, Arab Rep.",37,1993,12.08979229,8.429105395,9.101241377,10.92000008,1
"Egypt, Arab Rep.",37,1994,8.154231286,8.448871559,7.435419406,10.93000031,1
"Egypt, Arab Rep.",37,1995,15.7422305,11.3997415,4.552157629,11.03999996,1
"Egypt, Arab Rep.",37,1996,7.187103697,7.107667444,7.913220493,9.0,1
"Egypt, Arab Rep.",37,1997,4.625605788,9.876277431,3.563452755,8.369999886,1
"Egypt, Arab Rep.",37,1998,3.872575464,2.377681489,10.39189892,8.029999733,1
"Egypt, Arab Rep.",37,1999,3.079499126,0.91943542,11.9358224,7.949999809,1
"Egypt, Arab Rep.",37,2000,2.683805353,3.94440699,8.919600979,8.979999542,1
"Egypt, Arab Rep.",37,2001,2.269757205,1.867699847,11.21451337,9.260000229,1
"Egypt, Arab Rep.",37,2002,2.73723855,3.165579065,10.30003195,10.01000023,1
"Egypt, Arab Rep.",37,2003,4.507776363,6.777493605,6.32702595,11.01000023,1
"Egypt, Arab Rep.",37,2004,11.27061933,11.66990834,1.52690343,10.31999969,1
"Egypt, Arab Rep.",37,2005,4.869396969,6.212729509,6.523640989,11.19999981,1
"Egypt, Arab Rep.",37,2006,7.644526445,7.359977727,4.880796721,10.48999977,1
"Egypt, Arab Rep.",37,2007,9.318969058,12.59573982,-0.077628594,8.800000191,1
"Egypt, Arab Rep.",37,2008,18.31683168,12.20398447,0.107853152,8.520000458,1
"Egypt, Arab Rep.",37,2009,11.76349544,11.18554227,0.710036321,9.090000153,1
"Egypt, Arab Rep.",37,2010,11.26518827,10.10686463,0.818721619,8.760000229,1
"Egypt, Arab Rep.",37,2011,10.06492599,11.66297635,-0.563878053,11.85000038,1
"Egypt, Arab Rep.",37,2012,7.111729433,19.48287747,-6.262719504,12.60000038,1
"Egypt, Arab Rep.",37,2013,9.469719811,8.712674574,3.292157154,13.14999962,1
"Egypt, Arab Rep.",37,2014,10.07021547,11.2476245,0.414129138,13.10000038,1
"Egypt, Arab Rep.",37,2015,10.37049034,9.930889729,1.541068462,13.05000019,1
"Egypt, Arab Rep.",37,2016,13.81360621,6.245663136,6.922011353,12.44999981,1
"Egypt, Arab Rep.",37,2017,29.50660839,22.93255423,-3.870052374,11.77000046,1
"Egypt, Arab Rep.",37,2018,14.40146578,21.42622592,-2.560862968,9.859999657,1
"Egypt, Arab Rep.",37,2019,9.152799593,13.62256757,2.195073699,7.849999905,1
"Egypt, Arab Rep.",37,2020,5.04493289,6.221218398,4.844087035,7.940000057,1
Eswatini,38,1995,12.28859126,16.64938065,0.347010857,21.64999962,1
Eswatini,38,1997,7.125327225,11.34484118,7.32423589,22.5,1
Eswatini,38,2007,8.076088279,5.014297891,7.763103634,28.23999977,1
Eswatini,38,2016,7.847274591,7.241779098,2.805082988,22.71999931,1
Ethiopia,39,1994,7.593876002,2.931081729,11.07755929,3.099999905,1
Ethiopia,39,1999,7.941448641,2.222722965,8.177187478,3.710000038,1
Ethiopia,39,2005,12.94487921,9.875511911,-2.617063494,2.5,1
Fiji,40,1992,4.883022716,6.306671978,5.778873431,5.349999905,1
Fiji,40,1993,5.206589252,7.237345038,4.337874671,5.880000114,1
Fiji,40,1994,0.816666667,0.828038046,10.52646548,5.699999809,0
Fiji,40,1995,2.165647214,1.130414564,9.994110554,5.400000095,1
Fiji,40,1996,3.050161812,2.8684423,8.039288676,5.78000021,1
Fiji,40,2003,4.172747778,7.702779357,-0.093110327,8.220000267,1
Fiji,40,2004,2.827485194,2.194008592,4.868426454,4.699999809,1
Fiji,40,2005,2.365764538,6.645185981,0.12637703,3.890000105,1
Fiji,40,2008,7.732278579,2.158118817,5.715797036,8.93999958,1
Fiji,40,2009,3.13103559,1.390695021,6.374077023,8.720000267,1
Fiji,40,2010,3.689012297,4.229784999,3.127572744,8.909999847,1
Fiji,40,2011,7.278117827,9.391340519,-1.759995185,4.409999847,1
Fiji,40,2012,3.423375234,3.576513521,3.329263792,9.0,1
Fiji,40,2014,0.519306475,12.50540517,-5.987741307,6.170000076,0
Fiji,40,2016,3.863225382,2.633326432,3.14118139,4.320000172,1
"Gambia, The",41,2012,4.254321998,3.845160214,23.26043865,9.420000076,1
"Gambia, The",41,2018,6.520968239,6.951764038,19.68012043,10.15999985,1
Georgia,42,2003,0.837734532,3.424434317,19.65777315,11.51000023,0
Georgia,42,2004,5.656326362,8.431835821,12.59343169,12.61999989,1
Georgia,42,2005,8.247090431,7.936643622,8.907306844,13.81000042,1
Georgia,42,2006,9.160965084,8.449000226,7.940375743,13.56999969,1
Georgia,42,2007,9.244897456,9.464218013,6.962913354,13.27999973,1
Georgia,42,2008,9.999487616,9.595583262,7.708841743,17.87000084,1
Georgia,42,2009,1.727514611,-2.13601066,20.43890451,20.70999908,0
Georgia,42,2010,7.110178975,14.18923321,1.450085744,20.20000076,1
Georgia,42,2011,8.542933333,8.714229877,5.77747439,19.62999916,1
Georgia,42,2012,-0.943658853,0.464401442,14.27774252,19.64999962,0
Georgia,42,2013,-0.512058411,1.346232265,12.08595432,19.42000008,0
Georgia,42,2014,3.068812104,4.231954328,7.366030399,17.44000053,1
Georgia,42,2015,4.003578207,5.833119136,6.28853839,16.51000023,1
Georgia,42,2016,2.134927139,2.619318296,9.746311452,16.60000038,1
Georgia,42,2017,6.035317253,8.491046669,2.759985046,13.93999958,1
Georgia,42,2018,2.615244714,4.361109044,6.475863169,12.67000008,1
Georgia,42,2019,4.852898217,5.192391453,5.346402405,11.56999969,1
Georgia,42,2020,5.20246489,7.28127821,4.212777723,18.5,1
Grenada,43,1991,2.644603679,6.669909624,5.279920895,13.90999985,1
Grenada,43,1994,3.770657673,3.190762918,7.594953394,26.93000031,1
Grenada,43,1996,2.032351721,2.673084511,7.128352362,16.88999939,1
Grenada,43,1998,1.377693304,1.737873068,9.823877838,15.23999977,0
Grenada,43,2013,-0.043999786,2.922870154,6.167080904,24.20000076,0
Grenada,43,2014,-0.983603056,0.773312225,8.348111212,24.5,0
Grenada,43,2015,-0.515448031,2.760327672,6.035651892,22.89999962,0
Guatemala,44,2003,5.603476754,4.471234672,10.05740833,2.809999943,1
Guatemala,44,2004,7.578622473,6.023858814,7.344549242,2.970000029,1
Guatemala,44,2006,6.560852828,4.981332971,7.411952972,1.899999976,1
Guatemala,44,2010,3.859509098,5.137572988,7.803198652,3.5,1
Guatemala,44,2011,6.214123931,6.894643403,6.113829832,4.130000114,1
Guatemala,44,2012,3.781807547,3.377750844,9.778618455,2.75999999,1
Guatemala,44,2013,4.343371313,3.358446346,9.906354068,3.019999981,1
Guatemala,44,2014,3.418361697,2.860311607,10.60955538,2.720000029,1
Guatemala,44,2015,2.388720328,2.23162146,10.75584871,2.50999999,1
Guatemala,44,2016,4.448441999,2.707191297,10.12049423,2.579999924,1
Guatemala,44,2017,4.424536552,1.747914109,11.11202392,2.460000038,1
Guatemala,44,2018,3.751861867,1.189612962,11.59577552,2.279999971,1
Guatemala,44,2019,3.69998398,3.680606437,8.738593656,2.190000057,1
Guyana,45,2002,5.341015214,2.618751572,13.35647552,11.81000042,1
Guyana,45,2006,6.677157904,174.8577047,-58.3271743,10.69999981,1
Guyana,45,2018,1.282842884,-2.887581564,16.35998961,14.02000046,0
Guyana,45,2019,2.087230892,2.961396246,7.301542806,13.52000046,1
Haiti,46,1999,3.004394216,7.031402531,7.53269347,7.199999809,1
Haiti,46,2007,6.557227726,9.154107191,12.76106461,16.79999924,1
Haiti,46,2012,5.018041554,8.207793791,0.671275932,14.10000038,1
Honduras,47,1982,8.982621706,7.740048614,8.130636192,7.300000191,1
Honduras,47,1986,4.352723832,2.128677902,13.69643576,12.11999989,1
Honduras,47,1987,2.487154022,2.242502681,13.0074711,11.39999962,1
Honduras,47,1990,23.32256644,25.00868748,-6.366507516,4.78000021,1
Honduras,47,1991,33.97226025,26.28367103,-3.491085581,4.579999924,1
